時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,48.85,48.9,47.5,47.5,49.15,50.07,52.01,48.21,46.53,56.9,52.01,47.12,4669,3626,2924,0,0,0,0,0.00%,-1419,177424,1153,2572,40.01%,-139,3082,20,159,0.70%,5268,-119,208,327,0,4.75%,55.94,52.36,0.44,11987,17513,-5526,48.14,-3415,-18.83,-18.83,18.80%,18.17%
2021/9/30,47.5,48.3,47.5,47.7,48.85,49.61,51.63,48.25,46.57,56.6,51.63,46.65,1905,3127,2988,-50,2152,0,50,0.49%,357,177781,1016,659,40.09%,16,3098,29,13,0.70%,5228,-40,96,111,25,4.72%,55.94,52.02,0.42,12194,17186,-4992,47.85,-2361,-15.1,-15.1,19.26%,18.72%
2021/10/1,47.05,47.6,46.5,46.55,48.14,49.16,51.09,48.29,46.61,55.81,51.09,46.37,2070,2748,2904,0,2152,0,0,0.49%,-137,177645,691,828,40.06%,-71,3027,31,102,0.68%,5115,-113,101,210,4,4.61%,55.94,52.02,0.41,12100,18183,-6083,47.85,-1043,-7.59,-7.59,18.48%,18.60%
2021/10/4,46.95,47.55,45.35,45.65,47.4,48.64,50.61,48.33,46.64,55.48,50.61,45.74,2465,2581,2998,-400,1752,0,400,0.40%,563,178208,1359,796,40.19%,-19,3008,23,41,0.68%,5046,-69,83,134,18,4.55%,55.94,51.61,0.18,12265,18200,-5935,47.85,-450,-3.49,-3.49,19.25%,18.93%
2021/10/5,44.95,46.3,44.2,46.3,46.74,48.17,50.18,48.37,46.67,54.98,50.18,45.38,2896,2801,3115,-980,772,0,980,0.17%,947,179155,1670,723,40.40%,39,3047,62,23,0.69%,4971,-75,116,171,20,4.48%,55.94,49.9,0.8,12618,18127,-5509,47.85,-1430,-10.21,-10.21,19.13%,19.03%
2021/10/6,46.3,47.15,45.7,46,46.44,47.8,49.8,48.4,46.7,54.65,49.8,44.94,1815,2230,2928,0,772,0,0,0.17%,-282,178873,764,1046,40.34%,-22,3025,39,62,0.68%,5011,40,95,53,2,4.52%,55.94,48.81,0.71,12642,18125,-5483,47.85,-1430,-12.82,-12.82,19.51%,19.27%
2021/10/7,46.65,47.15,46.2,46.9,46.28,47.57,49.45,48.44,46.73,54.1,49.45,44.81,1051,2059,2593,0,772,0,0,0.17%,185,179058,538,353,40.38%,-5,3020,32,37,0.68%,4964,-47,24,71,0,4.48%,55.94,48.77,0.54,12949,17293,-4344,47.85,-1380,-13.4,-13.4,18.79%,19.03%
2021/10/8,47.3,47.4,45.9,46.05,46.18,47.16,49.19,48.49,46.76,53.97,49.19,44.4,1624,1970,2359,-50,722,0,50,0.16%,-661,178397,251,912,40.23%,15,3035,30,15,0.68%,5031,67,119,52,0,4.54%,55.94,48.75,0.61,12851,17514,-4663,47.85,-1430,-14.52,-14.52,19.44%,19.24%
2021/10/12,45.5,45.85,44.6,45.05,46.06,46.73,48.79,48.52,46.79,53.58,48.79,44.01,2612,2000,2290,-90,632,0,90,0.14%,717,179111,1429,712,40.39%,-46,2988,21,67,0.67%,4990,-41,98,135,4,4.50%,55.94,48.69,0.18,12734,17965,-5231,47.85,-1120,-11.2,-11.2,19.62%,19.43%
2021/10/13,45.65,45.65,44.3,44.65,45.73,46.24,48.4,48.56,46.81,53.19,48.4,43.61,2278,1876,2339,0,632,0,0,0.14%,-181,178851,778,959,40.33%,2,2990,15,13,0.67%,4791,-199,50,145,104,4.32%,55.94,48.47,0.36,12747,18099,-5352,47.85,-140,-1.49,-1.49,19.81%,19.62%
