時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,65,65.8,62.1,63.2,67.4,67.99,68.53,52.77,49.65,72.43,68.53,64.63,26845,22429,18614,-1211,55235,0,1211,10.21%,-725,80161,4639,5364,15.69%,-392,3777,64,457,0.70%,32693,-37,1768,1804,1,25.60%,69.96,68.43,0.44,11987,17513,-5526,60.23,-3625,-3.23,-3.23,11.37%,10.16%
2021/9/30,63,63.9,62.1,63.6,66.2,67.54,68.19,52.87,49.78,72.53,68.19,63.85,16239,18528,19125,-1220,50350,0,1220,9.31%,1235,81396,4318,3084,15.93%,-81,3696,64,146,0.68%,32635,-58,701,758,1,25.55%,69.95,67.44,0.42,12194,17186,-4992,60.23,-5031,-5.43,-5.43,12.74%,11.45%
2021/10/1,62.6,63,60,60.5,64.5,66.88,67.68,52.96,49.89,73.01,67.68,62.35,18228,17640,19830,-130,50220,0,130,9.28%,1663,83133,4519,2856,16.27%,-298,3398,69,367,0.63%,31594,-1041,982,2016,7,24.74%,69.95,67.33,0.41,12100,18183,-6083,60.23,-3561,-4.04,-4.04,15.75%,13.60%
2021/10/4,61.4,62.6,58.2,58.2,62.52,65.8,67.15,53.03,49.99,73.86,67.15,60.44,19790,18774,20026,-242,49978,98,340,9.24%,1954,84864,7006,5052,16.61%,-191,3207,103,294,0.59%,31666,72,1083,995,16,24.79%,69.21,66.3,0.18,12265,18200,-5935,60.23,-3803,-4.05,-4.05,19.98%,16.79%
2021/10/5,56.1,60.5,56.1,60.4,61.18,64.9,66.57,53.1,50.1,73.5,66.57,59.64,16522,19525,19859,-40,49938,110,150,9.23%,2729,86750,6472,3743,16.97%,47,3254,166,118,0.60%,31050,-616,913,1524,5,24.31%,68.87,66.12,0.8,12618,18127,-5509,60.23,-2843,-2.91,-2.91,20.83%,18.81%
2021/10/6,60.5,61.1,58.2,58.5,60.24,63.82,65.97,53.17,50.2,73.47,65.97,58.46,13603,16876,19653,-20,49918,0,20,9.23%,-3978,82707,2404,6382,16.18%,-161,3093,73,234,0.57%,32319,1269,1853,581,3,25.30%,66.89,66.1,0.71,12642,18125,-5483,60.23,-1652,-1.96,-1.96,22.76%,20.79%
2021/10/7,60.5,63,60,62.1,59.94,63.07,65.64,53.26,50.31,73.23,65.64,58.05,27936,19216,18872,-2756,47162,150,2906,8.72%,2965,85050,7834,4869,16.64%,240,3333,349,109,0.62%,31632,-687,1529,1938,278,24.77%,66.49,64.3,0.54,12949,17293,-4344,60.23,-3188,-3.32,-3.32,23.11%,21.95%
2021/10/8,61.3,61.8,60.4,61.3,60.1,62.3,65.46,53.34,50.42,73.27,65.46,57.64,15062,18583,18111,-1623,45539,42,1665,8.42%,-2617,82945,1971,4588,16.23%,334,3667,472,138,0.68%,33012,1380,1874,493,1,25.85%,66.38,63.77,0.61,12851,17514,-4663,60.23,-4681,-5.04,-5.04,23.88%,22.92%
2021/10/12,61.3,61.3,57.2,57.7,60,61.26,64.99,53.42,50.52,73.46,64.99,56.52,25510,19727,19250,-1225,44314,0,1225,8.19%,-9904,75769,2346,12250,14.83%,-287,3380,152,439,0.62%,33714,702,2360,1656,2,26.40%,66.35,63.19,0.18,12734,17965,-5231,60.23,-5664,-5.74,-5.74,26.07%,24.49%
2021/10/13,58.2,58.3,54.9,54.9,58.9,60.04,64.27,53.48,50.61,73.56,64.27,54.98,21435,20709,20117,-32,44282,0,32,8.19%,-4472,77731,4121,8593,14.37%,-103,3277,142,245,0.61%,33423,-291,1260,1535,16,26.17%,66.04,63.17,0.36,12747,18099,-5352,60.23,-5656,-5.46,-5.46,28.92%,26.71%
